data;cod;produto;preco;unidade;faot_unid;cod_id;cod_sku;marca
2026-05-04;pack-refrigerante-sem-acucar-coca-cola-lata-6-unidades-350ml-cada-leve-mais-pague-menos-1103784;Pack Refrigerante sem Açúcar Coca-Cola Lata 6 Unidades 350ml Cada Leve Mais Pague Menos;20.49;un;1.0;33737;33664;COCA COLA
2026-05-04;uva-preta-sem-semente-500-g-674583;Uva Preta Sem Semente 500g;14.49;un;1.0;5264;5280;Zona Sul
2026-05-04;biscoito-cream-cracker-piraque-pacote-184g-1105795;Biscoito Cream Cracker Piraquê Pacote 184g;3.89;un;1.0;33955;33882;PIRAQUE
2026-05-04;agua-sanitaria-brilux-1-l-885169;Água Sanitária Brilux 1 L;3.29;un;1.0;11455;11477;BRILUX
2026-05-04;cafe-torrado-e-moido-melitta-a-vacuo-500g-103845;Café Torrado e Moído Melitta A Vácuo 500g;29.8;un;1.0;53;56;MELITTA
2026-05-04;alho-roxo-cariorta-4-a-5-unidades-250g-99279;Alho Roxo Cariorta 4 a 5 unidades 250g;59.99;kg;0.25;24684;24608;CARIORTA
2026-05-04;abobrinha-italiana-cariorta-1kg-98663;Abobrinha Italiana Cariorta 1Kg;8.99;kg;1.0;16567;16458;CARIORTA
2026-05-04;detergente-para-loucas-limpol-coco-500ml-100536;Detergente Para Louças Limpol Coco 500ml;2.29;un;1.0;12057;12084;LIMPOL
2026-05-04;abacaxi-unidade-221;Abacaxi Unidade;11.29;un;1.0;4959;4975;Zona Sul
2026-05-04;pao-de-queijo-forno-de-minas-tradicional--400-g-456110;Pão De Queijo Forno De Minas Tradicional 400g;18.99;un;1.0;13544;13564;FORNO MINAS
2026-05-04;creme-de-leite-piracanjuba-tetra-pak-200g-818640;Creme de Leite Piracanjuba Tetra Pak 200g;3.39;un;1.0;15104;14992;PIRACANJUBA
2026-05-04;vinagre-de-alcool-peixe-750-ml-291790;Vinagre de Álcool Peixe 750 mL;5.58;un;1.0;9805;9817;Peixe Alimentos
2026-05-05;lava-roupas-liquido-omo-lavagem-perfeita-3-l-774359;Lava Roupas Líquido Omo Lavagem Perfeita  3 L;35.99;un;1.0;11540;11563;OMO
2026-05-05;manga-palmer-unidade-5130760;Manga Palmer Unidade;5.39;un;1.0;31977;31902;Zona Sul
2026-05-05;mamao-papaia-unidade-5130786;Mamão Papaia Unidade;5.84;un;1.0;32822;32747;Zona Sul
2026-05-05;ovos-brancos-jumbo-mantiqueira-com-10-unidades-437638;Ovos Brancos Jumbo Mantiqueira Com 10 Unidades;11.29;un;1.0;7002;7020;MANTIQUEIRA
2026-05-05;detergente-para-loucas-limppano-odd-neutro-500-ml-974129;Detergente Para Louças Limppano Odd Neutro 500ml;2.59;un;1.0;12896;12913;LIMPPANO
2026-05-05;couve-flor-unidade-189111;Couve Flor Unidade;9.59;un;1.0;7446;7465;Zona Sul
2026-05-05;matte-leao-limao-pet-1-5l-118222;Matte Leão Limão Pet 1,5L;7.45;un;1.0;8711;8723;LEAO
2026-05-05;cheiro-verde-unidade-201049;Cheiro Verde Unidade;2.99;un;1.0;7411;7430;Zona Sul
2026-05-05;ovos-vermelhos-caipira-happy-eggs-com-20-unidades-370550;Ovos Vermelhos Caipira Happy Eggs Com 20 Unidades;25.79;un;1.0;6939;6957;HAPPY EGGS
2026-05-05;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-12-pague-11-unidades-840750;Papel Higiênico Folha Tripla Neve Supreme Dermacare  Pacote Leve 12 Pague 11 Unidades;23.89;un;1.0;1259;1266;NEVE
2026-05-05;agua-mineral-com-gas-sao-lourenco-pet-1-26-l-140805;Água Mineral Com Gás São Lourenço Pet 1,26 L;4.59;un;1.0;3915;3929;SAO LOURENCO
2026-05-05;file-de-peito-de-frango-sadia-bandeja-1kg-290564;Filé de Peito de Frango Sadia Bandeja 1kg;21.99;un;1.0;7;7;SADIA
2026-05-05;pao-frances-panetto-60g-com-4-unidades-96318;Pão Francês Panetto  60g Com 4 unidades;24.99;kg;0.24;35477;35404;PANETTO
2026-05-05;abobrinha-italiana-unidade-423513;Abobrinha Italiana Unidade;1.7;un;1.0;16065;15956;Zona Sul
2026-05-05;mucarela-em-fatias-92363;Muçarela  em Fatias 200g;72.59;kg;0.2;1361;1368;Zona Sul
2026-05-05;couve-manteiga-unidade-201235;Couve Manteiga Unidade;2.99;un;1.0;7445;7464;Zona Sul
2026-05-05;desinfetante-banheiro-tira-limo-veja-x-14-sache-400ml-refil-economico-1066404;Desinfetante Banheiro Tira-Limo Veja X-14 Sachê 400ml Refil Econômico;9.99;un;1.0;27159;27083;VEJA
2026-05-05;leite-longa-vida-integral-elege-tetra-pak-1l-371289;Leite Longa Vida Integral Elegê Tetra Pak 1L;7.69;un;1.0;9974;9988;ELEGE
2026-05-05;tomate-pelado-italiano-due-lata-400g-5459389;Tomate Pelado Italiano Due Lata 400g;8.37;un;1.0;39142;39069;DUE
2026-05-05;coentro-unidade-200930;Coentro Unidade;2.99;un;1.0;7408;7427;Zona Sul
2026-05-05;espinafre-unidade-200948;Espinafre Unidade;2.99;un;1.0;7464;7483;Zona Sul
2026-05-05;la-de-aco-bombril-com-6-unidades-45g-1180320;Lã de Aço Bombril com 6 Unidades 45g;2.79;un;1.0;41130;41057;BOMBRIL
2026-05-05;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-16-pague-15-unidades-981168;Papel Higiênico Folha Tripla Neve Supreme Dermacare Pacote Leve 16 Pague 15 Unidades;29.99;un;1.0;1262;1269;NEVE
2026-05-05;limao-cariorta-1kg-98981;Limão Cariorta 1Kg;11.99;kg;1.0;24698;24622;CARIORTA
2026-05-05;saponaceo-cremoso-cif-gratis-20-450-ml-839264;Saponáceo Cremoso Cif Grátis 20% 450ml;15.99;un;1.0;12274;12301;CIF
2026-05-05;queijo-mucarela-em-fatias-bandeja-100g-38954;Queijo Muçarela Em Fatias Bandeja 100g;59.9;kg;0.1;6623;6640;Zona Sul
2026-05-05;oleo-de-soja-soya-900ml-102350;Óleo De Soja Soya 900ml;7.59;un;1.0;9241;9253;SOYA
2026-05-05;alface-crespa-unidade-200875;Alface Crespa Unidade;2.99;un;1.0;7461;7480;Zona Sul
2026-05-05;carne-moida-de-acem-600g-38962;Carne Moída de Acém 600g;39.99;kg;0.6;23868;23794;Zona Sul
2026-05-05;batata-palha-yoki-extra-fina-100g-989843;Batata Palha Yoki Extra Fina 100g;11.99;un;1.0;13728;13749;YOKI
2026-05-05;detergente-para-loucas-odd-clear-500ml-982911;Detergente Para Louças Odd Clear 500ml;2.59;un;1.0;11872;11898;LIMPPANO
2026-05-05;sal-refinado-iodado-ita-1kg-117293;Sal Refinado Iodado Ita 1kg;4.39;un;1.0;126;131;ITA
2026-05-05;file-de-peito-de-frango-congelado-rivelli-bandeja-1kg-1023799;Filé de Peito de Frango Congelado Rivelli Bandeja 1kg;19.99;un;1.0;21519;21449;Rivelli
2026-05-05;guardanapo-folha-dupla-scott-grand-hotel-jantar-33×33-cm-com-50-unidades-129887;Guardanapo Folha Dupla Scott Grand Hotel Jantar 33×33 Cm Com 50 Unidades;12.99;un;1.0;9427;9439;GRANDE HOTEL
2026-05-05;abobora-japonesa-pedaco-500g-38229;Abóbora Japonesa Pedaço 500g;5.29;kg;0.5;5593;5609;Zona Sul
2026-05-05;sabao-em-po-omo-lavagem-perfeita-22kg-967963;Sabão em Pó Omo Lavagem Perfeita 2,2kg;31.99;un;1.0;13127;13148;OMO
2026-05-05;pack-refrigerante-sem-acucar-coca-cola-lata-6-unidades-350ml-cada-leve-mais-pague-menos-1103784;Pack Refrigerante sem Açúcar Coca-Cola Lata 6 Unidades 350ml Cada Leve Mais Pague Menos;20.49;un;1.0;33737;33664;COCA COLA
2026-05-05;morango-250g-289612;Morango 250g;15.09;un;1.0;5152;5168;Zona Sul
2026-05-05;refrigerante-coca-cola-sem-acucar-pet-600-ml-429392;Refrigerante Coca Cola Sem Açúcar Pet 600ml;5.69;un;1.0;8816;8828;COCA COLA
2026-05-05;uva-preta-sem-semente-500-g-674583;Uva Preta Sem Semente 500g;9.95;un;1.0;5264;5280;Zona Sul
2026-05-05;alho-roxo-cariorta-4-a-5-unidades-250g-99279;Alho Roxo Cariorta 4 a 5 unidades 250g;59.99;kg;0.25;24684;24608;CARIORTA
2026-05-05;agua-sanitaria-brilux-1-l-885169;Água Sanitária Brilux 1 L;3.29;un;1.0;11455;11477;BRILUX
2026-05-05;biscoito-cream-cracker-piraque-pacote-184g-1105795;Biscoito Cream Cracker Piraquê Pacote 184g;3.89;un;1.0;33955;33882;PIRAQUE
2026-05-05;abobrinha-italiana-cariorta-1kg-98663;Abobrinha Italiana Cariorta 1Kg;8.99;kg;1.0;16567;16458;CARIORTA
2026-05-05;cafe-torrado-e-moido-melitta-a-vacuo-500g-103845;Café Torrado e Moído Melitta A Vácuo 500g;29.8;un;1.0;53;56;MELITTA
2026-05-05;detergente-para-loucas-limpol-coco-500ml-100536;Detergente Para Louças Limpol Coco 500ml;2.29;un;1.0;12057;12084;LIMPOL
2026-05-05;pao-de-queijo-forno-de-minas-tradicional--400-g-456110;Pão De Queijo Forno De Minas Tradicional 400g;18.99;un;1.0;13544;13564;FORNO MINAS
2026-05-05;abacaxi-unidade-221;Abacaxi Unidade;9.99;un;1.0;4959;4975;Zona Sul
2026-05-06;lava-roupas-liquido-omo-lavagem-perfeita-3-l-774359;Lava Roupas Líquido Omo Lavagem Perfeita  3 L;33.99;un;1.0;11540;11563;OMO
2026-05-06;manga-palmer-unidade-5130760;Manga Palmer Unidade;5.39;un;1.0;31977;31902;Zona Sul
2026-05-06;mamao-papaia-unidade-5130786;Mamão Papaia Unidade;5.84;un;1.0;32822;32747;Zona Sul
2026-05-06;ovos-brancos-jumbo-mantiqueira-com-10-unidades-437638;Ovos Brancos Jumbo Mantiqueira Com 10 Unidades;11.29;un;1.0;7002;7020;MANTIQUEIRA
2026-05-06;couve-flor-unidade-189111;Couve Flor Unidade;9.59;un;1.0;7446;7465;Zona Sul
2026-05-06;detergente-para-loucas-limppano-odd-neutro-500-ml-974129;Detergente Para Louças Limppano Odd Neutro 500ml;2.39;un;1.0;12896;12913;LIMPPANO
2026-05-06;matte-leao-limao-pet-1-5l-118222;Matte Leão Limão Pet 1,5L;7.49;un;1.0;8711;8723;LEAO
2026-05-06;cheiro-verde-unidade-201049;Cheiro Verde Unidade;2.99;un;1.0;7411;7430;Zona Sul
2026-05-06;ovos-vermelhos-caipira-happy-eggs-com-20-unidades-370550;Ovos Vermelhos Caipira Happy Eggs Com 20 Unidades;25.79;un;1.0;6939;6957;HAPPY EGGS
2026-05-06;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-12-pague-11-unidades-840750;Papel Higiênico Folha Tripla Neve Supreme Dermacare  Pacote Leve 12 Pague 11 Unidades;23.89;un;1.0;1259;1266;NEVE
2026-05-06;agua-mineral-com-gas-sao-lourenco-pet-1-26-l-140805;Água Mineral Com Gás São Lourenço Pet 1,26 L;4.39;un;1.0;3915;3929;SAO LOURENCO
2026-05-06;file-de-peito-de-frango-sadia-bandeja-1kg-290564;Filé de Peito de Frango Sadia Bandeja 1kg;23.99;un;1.0;7;7;SADIA
2026-05-06;abobrinha-italiana-unidade-423513;Abobrinha Italiana Unidade;1.7;un;1.0;16065;15956;Zona Sul
2026-05-06;pao-frances-panetto-60g-com-4-unidades-96318;Pão Francês Panetto  60g Com 4 unidades;24.99;kg;0.24;35477;35404;PANETTO
2026-05-06;couve-manteiga-unidade-201235;Couve Manteiga Unidade;2.99;un;1.0;7445;7464;Zona Sul
2026-05-06;mucarela-em-fatias-92363;Muçarela  em Fatias 200g;72.59;kg;0.2;1361;1368;Zona Sul
2026-05-06;desinfetante-banheiro-tira-limo-veja-x-14-sache-400ml-refil-economico-1066404;Desinfetante Banheiro Tira-Limo Veja X-14 Sachê 400ml Refil Econômico;9.99;un;1.0;27159;27083;VEJA
2026-05-06;leite-longa-vida-integral-elege-tetra-pak-1l-371289;Leite Longa Vida Integral Elegê Tetra Pak 1L;7.69;un;1.0;9974;9988;ELEGE
2026-05-06;coentro-unidade-200930;Coentro Unidade;2.99;un;1.0;7408;7427;Zona Sul
2026-05-06;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-16-pague-15-unidades-981168;Papel Higiênico Folha Tripla Neve Supreme Dermacare Pacote Leve 16 Pague 15 Unidades;32.19;un;1.0;1262;1269;NEVE
2026-05-06;espinafre-unidade-200948;Espinafre Unidade;2.99;un;1.0;7464;7483;Zona Sul
2026-05-06;tomate-pelado-italiano-due-lata-400g-5459389;Tomate Pelado Italiano Due Lata 400g;8.37;un;1.0;39142;39069;DUE
2026-05-06;la-de-aco-bombril-com-6-unidades-45g-1180320;Lã de Aço Bombril com 6 Unidades 45g;2.79;un;1.0;41130;41057;BOMBRIL
2026-05-06;saponaceo-cremoso-cif-gratis-20-450-ml-839264;Saponáceo Cremoso Cif Grátis 20% 450ml;15.99;un;1.0;12274;12301;CIF
2026-05-06;queijo-mucarela-em-fatias-bandeja-100g-38954;Queijo Muçarela Em Fatias Bandeja 100g;59.9;kg;0.1;6623;6640;Zona Sul
2026-05-06;oleo-de-soja-soya-900ml-102350;Óleo De Soja Soya 900ml;8.59;un;1.0;9241;9253;SOYA
2026-05-06;limao-cariorta-1kg-98981;Limão Cariorta 1Kg;11.99;kg;1.0;24698;24622;CARIORTA
2026-05-06;batata-palha-yoki-extra-fina-100g-989843;Batata Palha Yoki Extra Fina 100g;11.99;un;1.0;13728;13749;YOKI
2026-05-06;carne-moida-de-acem-600g-38962;Carne Moída de Acém 600g;39.99;kg;0.6;23868;23794;Zona Sul
2026-05-06;alface-crespa-unidade-200875;Alface Crespa Unidade;2.99;un;1.0;7461;7480;Zona Sul
2026-05-06;sal-refinado-iodado-ita-1kg-117293;Sal Refinado Iodado Ita 1kg;4.39;un;1.0;126;131;ITA
2026-05-06;file-de-peito-de-frango-congelado-rivelli-bandeja-1kg-1023799;Filé de Peito de Frango Congelado Rivelli Bandeja 1kg;19.99;un;1.0;21519;21449;Rivelli
2026-05-06;detergente-para-loucas-odd-clear-500ml-982911;Detergente Para Louças Odd Clear 500ml;2.39;un;1.0;11872;11898;LIMPPANO
2026-05-06;guardanapo-folha-dupla-scott-grand-hotel-jantar-33×33-cm-com-50-unidades-129887;Guardanapo Folha Dupla Scott Grand Hotel Jantar 33×33 Cm Com 50 Unidades;12.89;un;1.0;9427;9439;GRANDE HOTEL
2026-05-06;abobora-japonesa-pedaco-500g-38229;Abóbora Japonesa Pedaço 500g;5.29;kg;0.5;5593;5609;Zona Sul
2026-05-06;sabao-em-po-omo-lavagem-perfeita-22kg-967963;Sabão em Pó Omo Lavagem Perfeita 2,2kg;29.99;un;1.0;13127;13148;OMO
2026-05-06;pack-refrigerante-sem-acucar-coca-cola-lata-6-unidades-350ml-cada-leve-mais-pague-menos-1103784;Pack Refrigerante sem Açúcar Coca-Cola Lata 6 Unidades 350ml Cada Leve Mais Pague Menos;20.49;un;1.0;33737;33664;COCA COLA
2026-05-06;morango-250g-289612;Morango 250g;15.09;un;1.0;5152;5168;Zona Sul
2026-05-06;refrigerante-coca-cola-sem-acucar-pet-600-ml-429392;Refrigerante Coca Cola Sem Açúcar Pet 600ml;5.69;un;1.0;8816;8828;COCA COLA
2026-05-06;alho-roxo-cariorta-4-a-5-unidades-250g-99279;Alho Roxo Cariorta 4 a 5 unidades 250g;59.99;kg;0.25;24684;24608;CARIORTA
2026-05-06;biscoito-cream-cracker-piraque-pacote-184g-1105795;Biscoito Cream Cracker Piraquê Pacote 184g;3.89;un;1.0;33955;33882;PIRAQUE
2026-05-06;uva-preta-sem-semente-500-g-674583;Uva Preta Sem Semente 500g;9.95;un;1.0;5264;5280;Zona Sul
2026-05-06;agua-sanitaria-brilux-1-l-885169;Água Sanitária Brilux 1 L;3.99;un;1.0;11455;11477;BRILUX
2026-05-06;abobrinha-italiana-cariorta-1kg-98663;Abobrinha Italiana Cariorta 1Kg;8.99;kg;1.0;16567;16458;CARIORTA
2026-05-06;detergente-para-loucas-limpol-coco-500ml-100536;Detergente Para Louças Limpol Coco 500ml;2.69;un;1.0;12057;12084;LIMPOL
2026-05-06;cafe-torrado-e-moido-melitta-a-vacuo-500g-103845;Café Torrado e Moído Melitta A Vácuo 500g;29.85;un;1.0;53;56;MELITTA
2026-05-06;abacaxi-unidade-221;Abacaxi Unidade;9.99;un;1.0;4959;4975;Zona Sul
2026-05-06;pao-de-queijo-forno-de-minas-tradicional--400-g-456110;Pão De Queijo Forno De Minas Tradicional 400g;22.99;un;1.0;13544;13564;FORNO MINAS
2026-05-07;lava-roupas-liquido-omo-lavagem-perfeita-3-l-774359;Lava Roupas Líquido Omo Lavagem Perfeita  3 L;33.99;un;1.0;11540;11563;OMO
2026-05-07;manga-palmer-unidade-5130760;Manga Palmer Unidade;6.23;un;1.0;31977;31902;Zona Sul
2026-05-07;mamao-papaia-unidade-5130786;Mamão Papaia Unidade;7.79;un;1.0;32822;32747;Zona Sul
2026-05-07;couve-flor-unidade-189111;Couve Flor Unidade;9.99;un;1.0;7446;7465;Zona Sul
2026-05-07;ovos-brancos-jumbo-mantiqueira-com-10-unidades-437638;Ovos Brancos Jumbo Mantiqueira Com 10 Unidades;8.99;un;1.0;7002;7020;MANTIQUEIRA
2026-05-07;cheiro-verde-unidade-201049;Cheiro Verde Unidade;3.39;un;1.0;7411;7430;Zona Sul
2026-05-07;detergente-para-loucas-limppano-odd-neutro-500-ml-974129;Detergente Para Louças Limppano Odd Neutro 500ml;1.9;un;1.0;12896;12913;LIMPPANO
2026-05-07;matte-leao-limao-pet-1-5l-118222;Matte Leão Limão Pet 1,5L;7.49;un;1.0;8711;8723;LEAO
2026-05-07;ovos-vermelhos-caipira-happy-eggs-com-20-unidades-370550;Ovos Vermelhos Caipira Happy Eggs Com 20 Unidades;25.79;un;1.0;6939;6957;HAPPY EGGS
2026-05-07;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-12-pague-11-unidades-840750;Papel Higiênico Folha Tripla Neve Supreme Dermacare  Pacote Leve 12 Pague 11 Unidades;23.89;un;1.0;1259;1266;NEVE
2026-05-07;agua-mineral-com-gas-sao-lourenco-pet-1-26-l-140805;Água Mineral Com Gás São Lourenço Pet 1,26 L;4.39;un;1.0;3915;3929;SAO LOURENCO
2026-05-07;file-de-peito-de-frango-sadia-bandeja-1kg-290564;Filé de Peito de Frango Sadia Bandeja 1kg;23.99;un;1.0;7;7;SADIA
2026-05-07;abobrinha-italiana-unidade-423513;Abobrinha Italiana Unidade;2.8;un;1.0;16065;15956;Zona Sul
2026-05-07;pao-frances-panetto-60g-com-4-unidades-96318;Pão Francês Panetto  60g Com 4 unidades;24.99;kg;0.24;35477;35404;PANETTO
2026-05-07;couve-manteiga-unidade-201235;Couve Manteiga Unidade;3.79;un;1.0;7445;7464;Zona Sul
2026-05-07;mucarela-em-fatias-92363;Muçarela  em Fatias 200g;72.59;kg;0.2;1361;1368;Zona Sul
2026-05-07;leite-longa-vida-integral-elege-tetra-pak-1l-371289;Leite Longa Vida Integral Elegê Tetra Pak 1L;7.69;un;1.0;9974;9988;ELEGE
2026-05-07;desinfetante-banheiro-tira-limo-veja-x-14-sache-400ml-refil-economico-1066404;Desinfetante Banheiro Tira-Limo Veja X-14 Sachê 400ml Refil Econômico;9.99;un;1.0;27159;27083;VEJA
2026-05-07;coentro-unidade-200930;Coentro Unidade;3.79;un;1.0;7408;7427;Zona Sul
2026-05-07;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-16-pague-15-unidades-981168;Papel Higiênico Folha Tripla Neve Supreme Dermacare Pacote Leve 16 Pague 15 Unidades;32.19;un;1.0;1262;1269;NEVE
2026-05-07;espinafre-unidade-200948;Espinafre Unidade;3.79;un;1.0;7464;7483;Zona Sul
2026-05-07;tomate-pelado-italiano-due-lata-400g-5459389;Tomate Pelado Italiano Due Lata 400g;8.37;un;1.0;39142;39069;DUE
2026-05-07;la-de-aco-bombril-com-6-unidades-45g-1180320;Lã de Aço Bombril com 6 Unidades 45g;2.79;un;1.0;41130;41057;BOMBRIL
2026-05-07;saponaceo-cremoso-cif-gratis-20-450-ml-839264;Saponáceo Cremoso Cif Grátis 20% 450ml;15.99;un;1.0;12274;12301;CIF
2026-05-07;queijo-mucarela-em-fatias-bandeja-100g-38954;Queijo Muçarela Em Fatias Bandeja 100g;59.9;kg;0.1;6623;6640;Zona Sul
2026-05-07;oleo-de-soja-soya-900ml-102350;Óleo De Soja Soya 900ml;8.59;un;1.0;9241;9253;SOYA
2026-05-07;limao-cariorta-1kg-98981;Limão Cariorta 1Kg;11.99;kg;1.0;24698;24622;CARIORTA
2026-05-07;batata-palha-yoki-extra-fina-100g-989843;Batata Palha Yoki Extra Fina 100g;11.99;un;1.0;13728;13749;YOKI
2026-05-07;carne-moida-de-acem-600g-38962;Carne Moída de Acém 600g;39.99;kg;0.6;23868;23794;Zona Sul
2026-05-07;alface-crespa-unidade-200875;Alface Crespa Unidade;3.79;un;1.0;7461;7480;Zona Sul
2026-05-07;file-de-peito-de-frango-congelado-rivelli-bandeja-1kg-1023799;Filé de Peito de Frango Congelado Rivelli Bandeja 1kg;19.99;un;1.0;21519;21449;Rivelli
2026-05-07;sal-refinado-iodado-ita-1kg-117293;Sal Refinado Iodado Ita 1kg;4.39;un;1.0;126;131;ITA
2026-05-07;detergente-para-loucas-odd-clear-500ml-982911;Detergente Para Louças Odd Clear 500ml;1.9;un;1.0;11872;11898;LIMPPANO
2026-05-07;sabao-em-po-omo-lavagem-perfeita-22kg-967963;Sabão em Pó Omo Lavagem Perfeita 2,2kg;29.99;un;1.0;13127;13148;OMO
2026-05-07;abobora-japonesa-pedaco-500g-38229;Abóbora Japonesa Pedaço 500g;5.29;kg;0.5;5593;5609;Zona Sul
2026-05-07;guardanapo-folha-dupla-scott-grand-hotel-jantar-33×33-cm-com-50-unidades-129887;Guardanapo Folha Dupla Scott Grand Hotel Jantar 33×33 Cm Com 50 Unidades;12.89;un;1.0;9427;9439;GRANDE HOTEL
2026-05-07;pack-refrigerante-sem-acucar-coca-cola-lata-6-unidades-350ml-cada-leve-mais-pague-menos-1103784;Pack Refrigerante sem Açúcar Coca-Cola Lata 6 Unidades 350ml Cada Leve Mais Pague Menos;22.99;un;1.0;33737;33664;COCA COLA
2026-05-07;iogurte-integral-nestle-natural-copo-170-g-364738;Iogurte Integral Nestlé Natural Copo 170g;5.19;un;1.0;2122;2129;NESTLE
2026-05-07;refrigerante-coca-cola-sem-acucar-pet-600-ml-429392;Refrigerante Coca Cola Sem Açúcar Pet 600ml;5.69;un;1.0;8816;8828;COCA COLA
2026-05-07;morango-250g-289612;Morango 250g;15.09;un;1.0;5152;5168;Zona Sul
2026-05-07;alho-roxo-cariorta-4-a-5-unidades-250g-99279;Alho Roxo Cariorta 4 a 5 unidades 250g;59.99;kg;0.25;24684;24608;CARIORTA
2026-05-07;agua-sanitaria-brilux-1-l-885169;Água Sanitária Brilux 1 L;3.99;un;1.0;11455;11477;BRILUX
2026-05-07;biscoito-cream-cracker-piraque-pacote-184g-1105795;Biscoito Cream Cracker Piraquê Pacote 184g;3.89;un;1.0;33955;33882;PIRAQUE
2026-05-07;uva-preta-sem-semente-500-g-674583;Uva Preta Sem Semente 500g;14.49;un;1.0;5264;5280;Zona Sul
2026-05-07;detergente-para-loucas-limpol-coco-500ml-100536;Detergente Para Louças Limpol Coco 500ml;2.69;un;1.0;12057;12084;LIMPOL
2026-05-07;abobrinha-italiana-cariorta-1kg-98663;Abobrinha Italiana Cariorta 1Kg;8.99;kg;1.0;16567;16458;CARIORTA
2026-05-07;cafe-torrado-e-moido-melitta-a-vacuo-500g-103845;Café Torrado e Moído Melitta A Vácuo 500g;29.85;un;1.0;53;56;MELITTA
2026-05-07;ovos-vermelhos-mantiqueira-happy-eggs-com-10-unidades-5106753;Ovos Vermelhos Mantiqueira Happy Eggs com 10 Unidades;13.39;un;1.0;18105;17997;HAPPY EGGS
2026-05-08;ovos-brancos-jumbo-mantiqueira-com-10-unidades-437638;Ovos Brancos Jumbo Mantiqueira Com 10 Unidades;8.99;un;1.0;7002;7020;MANTIQUEIRA
2026-05-08;mamao-papaia-unidade-5130786;Mamão Papaia Unidade;7.14;un;1.0;32822;32747;Zona Sul
2026-05-08;detergente-para-loucas-limppano-odd-neutro-500-ml-974129;Detergente Para Louças Limppano Odd Neutro 500ml;1.9;un;1.0;12896;12913;LIMPPANO
2026-05-08;couve-flor-unidade-189111;Couve Flor Unidade;9.59;un;1.0;7446;7465;Zona Sul
2026-05-08;matte-leao-limao-pet-1-5l-118222;Matte Leão Limão Pet 1,5L;7.49;un;1.0;8711;8723;LEAO
2026-05-08;cheiro-verde-unidade-201049;Cheiro Verde Unidade;2.99;un;1.0;7411;7430;Zona Sul
2026-05-08;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-12-pague-11-unidades-840750;Papel Higiênico Folha Tripla Neve Supreme Dermacare  Pacote Leve 12 Pague 11 Unidades;23.89;un;1.0;1259;1266;NEVE
2026-05-08;agua-mineral-com-gas-sao-lourenco-pet-1-26-l-140805;Água Mineral Com Gás São Lourenço Pet 1,26 L;4.39;un;1.0;3915;3929;SAO LOURENCO
2026-05-08;file-de-peito-de-frango-sadia-bandeja-1kg-290564;Filé de Peito de Frango Sadia Bandeja 1kg;27.99;un;1.0;7;7;SADIA
2026-05-08;abobrinha-italiana-unidade-423513;Abobrinha Italiana Unidade;1.57;un;1.0;16065;15956;Zona Sul
2026-05-08;pao-frances-panetto-60g-com-4-unidades-96318;Pão Francês Panetto  60g Com 4 unidades;24.99;kg;0.24;35477;35404;PANETTO
2026-05-08;couve-manteiga-unidade-201235;Couve Manteiga Unidade;2.99;un;1.0;7445;7464;Zona Sul
2026-05-08;leite-longa-vida-integral-elege-tetra-pak-1l-371289;Leite Longa Vida Integral Elegê Tetra Pak 1L;7.69;un;1.0;9974;9988;ELEGE
2026-05-08;mucarela-em-fatias-92363;Muçarela  em Fatias 200g;72.59;kg;0.2;1361;1368;Zona Sul
2026-05-08;desinfetante-banheiro-tira-limo-veja-x-14-sache-400ml-refil-economico-1066404;Desinfetante Banheiro Tira-Limo Veja X-14 Sachê 400ml Refil Econômico;9.99;un;1.0;27159;27083;VEJA
2026-05-08;coentro-unidade-200930;Coentro Unidade;2.99;un;1.0;7408;7427;Zona Sul
2026-05-08;papel-higienico-folha-tripla-neve-supreme-dermacare-pacote-leve-16-pague-15-unidades-981168;Papel Higiênico Folha Tripla Neve Supreme Dermacare Pacote Leve 16 Pague 15 Unidades;32.19;un;1.0;1262;1269;NEVE
2026-05-08;tomate-pelado-italiano-due-lata-400g-5459389;Tomate Pelado Italiano Due Lata 400g;8.37;un;1.0;39142;39069;DUE
2026-05-08;espinafre-unidade-200948;Espinafre Unidade;2.99;un;1.0;7464;7483;Zona Sul
2026-05-08;la-de-aco-bombril-com-6-unidades-45g-1180320;Lã de Aço Bombril com 6 Unidades 45g;2.79;un;1.0;41130;41057;BOMBRIL
2026-05-08;saponaceo-cremoso-cif-gratis-20-450-ml-839264;Saponáceo Cremoso Cif Grátis 20% 450ml;15.99;un;1.0;12274;12301;CIF
2026-05-08;queijo-mucarela-em-fatias-bandeja-100g-38954;Queijo Muçarela Em Fatias Bandeja 100g;59.9;kg;0.1;6623;6640;Zona Sul
2026-05-08;oleo-de-soja-soya-900ml-102350;Óleo De Soja Soya 900ml;8.59;un;1.0;9241;9253;SOYA
2026-05-08;limao-cariorta-1kg-98981;Limão Cariorta 1Kg;11.99;kg;1.0;24698;24622;CARIORTA
